年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,河南,理科,451,1607,181267
2019,河南,文科,451,1044,95426
2019,河南,理科,450,1545,182812
2019,河南,文科,450,1054,96480
2019,河南,理科,449,1524,184336
2019,河南,文科,449,1080,97560
2019,河南,理科,448,1541,185877
2019,河南,文科,448,1030,98590
2019,河南,理科,447,1553,187430
2019,河南,文科,447,987,99577
2019,河南,理科,446,1627,189057
2019,河南,文科,446,973,100550
2019,河南,理科,445,1604,190661
2019,河南,文科,445,1008,101558
2019,河南,理科,444,1582,192243
2019,河南,文科,444,1044,102602
2019,河南,理科,443,1582,193825
2019,河南,文科,443,1021,103623
2019,河南,理科,442,1617,195442
2019,河南,文科,442,984,104607
2019,河南,理科,441,1611,197053
2019,河南,文科,441,1013,105620
2019,河南,理科,440,1605,198658
2019,河南,文科,440,1014,106634
2019,河南,理科,439,1559,200217
2019,河南,文科,439,982,107616
2019,河南,理科,438,1479,201696
2019,河南,文科,438,997,108613
2019,河南,理科,437,1620,203316
2019,河南,文科,437,1056,109669
2019,河南,理科,436,1601,204917
2019,河南,文科,436,1014,110683
2019,河南,理科,435,1592,206509
2019,河南,文科,435,989,111672
2019,河南,理科,434,1603,208112
2019,河南,文科,434,987,112659
2019,河南,理科,433,1587,209699
2019,河南,文科,433,1037,113696
2019,河南,理科,432,1601,211300
2019,河南,文科,432,1056,114752
2019,河南,理科,431,1492,212792
2019,河南,文科,431,1050,115802
2019,河南,理科,430,1520,214312
2019,河南,文科,430,1043,116845
2019,河南,理科,429,1496,215808
2019,河南,文科,429,1031,117876
2019,河南,理科,428,1576,217384
2019,河南,文科,428,1007,118883
2019,河南,理科,427,1593,218977
2019,河南,文科,427,1031,119914
2019,河南,理科,426,1537,220514
2019,河南,文科,426,1011,120925
2019,河南,理科,425,1553,222067
2019,河南,文科,425,980,121905
2019,河南,理科,424,1581,223648
2019,河南,文科,424,995,122900
2019,河南,理科,423,1479,225127
2019,河南,文科,423,1009,123909
2019,河南,理科,422,1637,226764
2019,河南,文科,422,1047,124956
2019,河南,理科,421,1531,228295
2019,河南,文科,421,991,125947
2019,河南,理科,420,1614,229909
2019,河南,文科,420,1005,126952
2019,河南,理科,419,1524,231433
2019,河南,文科,419,987,127939
2019,河南,理科,418,1533,232966
2019,河南,文科,418,935,128874
2019,河南,理科,417,1522,234488
2019,河南,文科,417,1015,129889
2019,河南,理科,416,1448,235936
2019,河南,文科,416,1043,130932
2019,河南,理科,415,1505,237441
2019,河南,文科,415,1015,131947
2019,河南,理科,414,1536,238977
2019,河南,文科,414,1007,132954
2019,河南,理科,413,1588,240565
2019,河南,文科,413,1011,133965
2019,河南,理科,412,1497,242062
2019,河南,文科,412,1038,135003
2019,河南,理科,411,1454,243516
2019,河南,文科,411,1029,136032
2019,河南,理科,410,1483,244999
2019,河南,文科,410,1002,137034
2019,河南,理科,409,1461,246460
2019,河南,文科,409,1021,138055
2019,河南,理科,408,1432,247892
2019,河南,文科,408,1037,139092
2019,河南,理科,407,1524,249416
2019,河南,文科,407,1001,140093
2019,河南,理科,406,1374,250790
2019,河南,文科,406,1065,141158
2019,河南,理科,405,1474,252264
2019,河南,文科,405,984,142142
2019,河南,理科,404,1534,253798
2019,河南,文科,404,1049,143191
2019,河南,理科,403,1421,255219
2019,河南,文科,403,967,144158
2019,河南,理科,402,1433,256652
2019,河南,文科,402,961,145119
2019,河南,理科,401,1393,258045
2019,河南,文科,401,1033,146152
2019,河南,理科,400,1468,259513
2019,河南,文科,400,1092,147244
2019,河南,理科,399,1403,260916
2019,河南,文科,399,1016,148260
2019,河南,理科,398,1465,262381
2019,河南,文科,398,1069,149329
2019,河南,理科,397,1475,263856
2019,河南,文科,397,1050,150379
2019,河南,理科,396,1407,265263
2019,河南,文科,396,1041,151420
2019,河南,理科,395,1491,266754
2019,河南,文科,395,1008,152428
2019,河南,文科,394,1059,153487
2019,河南,理科,394,1467,268221
2019,河南,理科,393,1447,269668
2019,河南,文科,393,1059,154546
2019,河南,理科,392,1425,271093
2019,河南,文科,392,1037,155583
2019,河南,理科,391,1370,272463
2019,河南,文科,391,1031,156614
2019,河南,理科,390,1342,273805
2019,河南,文科,390,1013,157627
2019,河南,理科,389,1373,275178
2019,河南,文科,389,1019,158646
2019,河南,理科,388,1368,276546
2019,河南,文科,388,968,159614
2019,河南,理科,387,1339,277885
2019,河南,文科,387,1018,160632
2019,河南,理科,386,1314,279199
2019,河南,文科,386,981,161613
2019,河南,文科,385,1068,162681
2019,河南,理科,385,1321,280520
2019,河南,理科,384,1352,281872
2019,河南,文科,384,1038,163719
2019,河南,理科,383,1287,283159
2019,河南,文科,383,1023,164742
2019,河南,理科,382,1341,284500
2019,河南,文科,382,1090,165832
2019,河南,文科,381,1009,166841
2019,河南,理科,381,1313,285813
2019,河南,理科,380,1308,287121
2019,河南,文科,380,943,167784
2019,河南,理科,379,1193,288314
2019,河南,文科,379,1048,168832
2019,河南,理科,378,1227,289541
2019,河南,文科,378,1052,169884
2019,河南,文科,377,1029,170913
2019,河南,理科,377,1263,290804
2019,河南,理科,376,1340,292144
2019,河南,文科,376,1065,171978
2019,河南,理科,375,1267,293411
2019,河南,文科,375,1047,173025
2019,河南,理科,374,1283,294694
2019,河南,文科,374,1081,174106
2019,河南,文科,373,1047,175153
2019,河南,理科,373,1216,295910
2019,河南,理科,372,1188,297098
2019,河南,文科,372,1046,176199
2019,河南,理科,371,1226,298324
2019,河南,文科,371,1036,177235
2019,河南,理科,370,1189,299513
2019,河南,文科,370,1041,178276
2019,河南,文科,369,1047,179323
2019,河南,理科,369,1203,300716
2019,河南,理科,368,1229,301945
2019,河南,文科,368,1039,180362
2019,河南,理科,367,1171,303116
2019,河南,文科,367,969,181331
2019,河南,理科,366,1154,304270
2019,河南,文科,366,1031,182362
2019,河南,文科,365,986,183348
2019,河南,理科,365,1182,305452
2019,河南,理科,364,1191,306643
2019,河南,文科,364,1011,184359
2019,河南,理科,363,1147,307790
2019,河南,文科,363,961,185320
2019,河南,理科,362,1114,308904
2019,河南,文科,362,1066,186386
2019,河南,文科,361,1025,187411
2019,河南,理科,361,1132,310036
2019,河南,理科,360,1133,311169
2019,河南,文科,360,1022,188433
2019,河南,理科,359,1069,312238
2019,河南,文科,359,968,189401
2019,河南,文科,358,977,190378
2019,河南,理科,358,1141,313379
2019,河南,理科,357,1149,314528
2019,河南,文科,357,992,191370
2019,河南,文科,356,971,192341
2019,河南,理科,356,1170,315698
2019,河南,理科,355,1125,316823
2019,河南,文科,355,1004,193345
2019,河南,文科,354,971,194316
2019,河南,理科,354,1057,317880
2019,河南,理科,353,1052,318932
2019,河南,文科,353,1016,195332
2019,河南,文科,352,953,196285
2019,河南,理科,352,1053,319985
2019,河南,理科,351,1036,321021
2019,河南,文科,351,962,197247
2019,河南,文科,350,920,198167
2019,河南,理科,350,1055,322076
2019,河南,理科,349,1071,323147
2019,河南,文科,349,1038,199205
2019,河南,文科,348,970,200175
2019,河南,理科,348,1067,324214
2019,河南,文科,347,972,201147
2019,河南,理科,347,985,325199
2019,河南,理科,346,1005,326204
2019,河南,文科,346,979,202126
2019,河南,文科,345,981,203107
2019,河南,理科,345,1024,327228
2019,河南,理科,344,961,328189
2019,河南,文科,344,965,204072
2019,河南,文科,343,979,205051
2019,河南,理科,343,1016,329205
2019,河南,理科,342,994,330199
2019,河南,文科,342,955,206006
2019,河南,文科,341,972,206978
2019,河南,理科,341,1009,331208
2019,河南,理科,340,979,332187
