年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,福建,理科,498,393,32953
2019,福建,文科,497,282,20047
2019,福建,理科,497,447,33400
2019,福建,文科,496,255,20302
2019,福建,理科,496,417,33817
2019,福建,文科,495,298,20600
2019,福建,理科,495,438,34255
2019,福建,文科,494,298,20898
2019,福建,理科,494,428,34683
2019,福建,文科,493,276,21174
2019,福建,理科,493,469,35152
2019,福建,文科,492,327,21501
2019,福建,理科,492,479,35631
2019,福建,文科,491,276,21777
2019,福建,理科,491,448,36079
2019,福建,文科,490,292,22069
2019,福建,理科,490,443,36522
2019,福建,文科,489,316,22385
2019,福建,理科,489,452,36974
2019,福建,文科,488,291,22676
2019,福建,理科,488,453,37427
2019,福建,文科,487,290,22966
2019,福建,理科,487,481,37908
2019,福建,文科,486,300,23266
2019,福建,理科,486,433,38341
2019,福建,文科,485,328,23594
2019,福建,理科,485,459,38800
2019,福建,文科,484,292,23886
2019,福建,理科,484,431,39231
2019,福建,文科,483,309,24195
2019,福建,理科,483,494,39725
2019,福建,文科,482,293,24488
2019,福建,理科,482,480,40205
2019,福建,文科,481,288,24776
2019,福建,理科,481,516,40721
2019,福建,文科,480,326,25102
2019,福建,理科,480,464,41185
2019,福建,文科,479,330,25432
2019,福建,理科,479,484,41669
2019,福建,文科,478,301,25733
2019,福建,理科,478,465,42134
2019,福建,文科,477,292,26025
2019,福建,理科,477,460,42594
2019,福建,文科,476,326,26351
2019,福建,理科,476,475,43069
2019,福建,文科,475,309,26660
2019,福建,理科,475,498,43567
2019,福建,文科,474,355,27015
2019,福建,理科,474,493,44060
2019,福建,文科,473,295,27310
2019,福建,理科,473,481,44541
2019,福建,文科,472,289,27599
2019,福建,理科,472,504,45045
2019,福建,文科,471,292,27891
2019,福建,理科,471,482,45527
2019,福建,文科,470,326,28217
2019,福建,理科,470,494,46021
2019,福建,文科,469,300,28517
2019,福建,理科,469,503,46524
2019,福建,文科,468,328,28845
2019,福建,理科,468,489,47013
2019,福建,文科,467,321,29166
2019,福建,理科,467,481,47494
2019,福建,文科,466,337,29503
2019,福建,理科,466,490,47984
2019,福建,文科,465,274,29777
2019,福建,理科,465,463,48447
2019,福建,文科,464,314,30091
2019,福建,理科,464,515,48962
2019,福建,文科,463,337,30428
2019,福建,理科,463,502,49464
2019,福建,文科,462,349,30777
2019,福建,理科,462,436,49900
2019,福建,文科,461,343,31120
2019,福建,理科,461,522,50422
2019,福建,文科,460,331,31451
2019,福建,理科,460,452,50874
2019,福建,文科,459,291,31742
2019,福建,理科,459,505,51379
2019,福建,文科,458,310,32052
2019,福建,理科,458,491,51870
2019,福建,文科,457,317,32369
2019,福建,理科,457,470,52340
2019,福建,文科,456,339,32708
2019,福建,理科,456,521,52861
2019,福建,文科,455,325,33033
2019,福建,理科,455,526,53387
2019,福建,文科,454,298,33331
2019,福建,理科,454,518,53905
2019,福建,文科,453,321,33652
2019,福建,理科,453,513,54418
2019,福建,文科,452,321,33973
2019,福建,理科,452,517,54935
2019,福建,文科,451,345,34318
2019,福建,理科,451,504,55439
2019,福建,文科,450,283,34601
2019,福建,理科,450,540,55979
2019,福建,文科,449,278,34879
2019,福建,理科,449,493,56472
2019,福建,文科,448,301,35180
2019,福建,理科,448,500,56972
2019,福建,文科,447,298,35478
2019,福建,理科,447,476,57448
2019,福建,文科,446,301,35779
2019,福建,理科,446,482,57930
2019,福建,文科,445,285,36064
2019,福建,理科,445,558,58488
2019,福建,文科,444,290,36354
2019,福建,理科,444,496,58984
2019,福建,文科,443,270,36624
2019,福建,理科,443,525,59509
2019,福建,文科,442,318,36942
2019,福建,理科,442,528,60037
2019,福建,文科,441,318,37260
2019,福建,理科,441,533,60570
2019,福建,文科,440,319,37579
2019,福建,理科,440,518,61088
2019,福建,文科,439,322,37901
2019,福建,理科,439,511,61599
2019,福建,文科,438,339,38240
2019,福建,理科,438,523,62122
2019,福建,文科,437,277,38517
2019,福建,理科,437,551,62673
2019,福建,文科,436,334,38851
2019,福建,理科,436,535,63208
2019,福建,文科,435,322,39173
2019,福建,理科,435,490,63698
2019,福建,文科,434,284,39457
2019,福建,理科,434,519,64217
2019,福建,文科,433,311,39768
2019,福建,理科,433,528,64745
2019,福建,文科,432,297,40065
2019,福建,理科,432,553,65298
2019,福建,文科,431,324,40389
2019,福建,理科,431,456,65754
2019,福建,文科,430,293,40682
2019,福建,理科,430,565,66319
2019,福建,文科,429,317,40999
2019,福建,理科,429,556,66875
2019,福建,文科,428,326,41325
2019,福建,理科,428,526,67401
2019,福建,文科,427,298,41623
2019,福建,理科,427,558,67959
2019,福建,文科,426,304,41927
2019,福建,理科,426,541,68500
2019,福建,文科,425,287,42214
2019,福建,理科,425,568,69068
2019,福建,文科,424,290,42504
2019,福建,理科,424,543,69611
2019,福建,文科,423,315,42819
2019,福建,理科,423,549,70160
2019,福建,文科,422,316,43135
2019,福建,理科,422,562,70722
2019,福建,文科,421,305,43440
2019,福建,理科,421,549,71271
2019,福建,文科,420,302,43742
2019,福建,理科,420,539,71810
2019,福建,文科,419,298,44040
2019,福建,理科,419,573,72383
2019,福建,文科,418,304,44344
2019,福建,理科,418,582,72965
2019,福建,文科,417,299,44643
2019,福建,理科,417,575,73540
2019,福建,文科,416,268,44911
2019,福建,理科,416,527,74067
2019,福建,文科,415,284,45195
2019,福建,理科,415,520,74587
2019,福建,文科,414,291,45486
2019,福建,理科,414,571,75158
2019,福建,文科,413,297,45783
2019,福建,理科,413,528,75686
2019,福建,文科,412,322,46105
2019,福建,理科,412,536,76222
2019,福建,文科,411,303,46408
2019,福建,理科,411,541,76763
2019,福建,文科,410,285,46693
2019,福建,理科,410,532,77295
2019,福建,文科,409,271,46964
2019,福建,理科,409,505,77800
2019,福建,文科,408,285,47249
2019,福建,理科,408,505,78305
2019,福建,文科,407,274,47523
2019,福建,理科,407,545,78850
2019,福建,文科,406,291,47814
2019,福建,理科,406,525,79375
2019,福建,文科,405,283,48097
2019,福建,理科,405,496,79871
2019,福建,文科,404,271,48368
2019,福建,理科,404,491,80362
2019,福建,文科,403,289,48657
2019,福建,理科,403,517,80879
2019,福建,文科,402,295,48952
2019,福建,理科,402,508,81387
2019,福建,文科,401,259,49211
2019,福建,理科,401,527,81914
2019,福建,文科,400,270,49481
2019,福建,理科,400,497,82411
2019,福建,文科,399,276,49757
2019,福建,理科,399,511,82922
2019,福建,文科,398,254,50011
2019,福建,理科,398,499,83421
2019,福建,文科,397,274,50285
2019,福建,理科,397,495,83916
2019,福建,文科,396,311,50596
2019,福建,理科,396,469,84385
2019,福建,文科,395,275,50871
2019,福建,理科,395,536,84921
2019,福建,文科,394,272,51143
2019,福建,理科,394,511,85432
2019,福建,文科,393,249,51392
2019,福建,理科,393,524,85956
2019,福建,文科,392,257,51649
2019,福建,理科,392,488,86444
2019,福建,文科,391,278,51927
2019,福建,理科,391,547,86991
2019,福建,文科,390,287,52214
2019,福建,理科,390,505,87496
2019,福建,文科,389,274,52488
2019,福建,理科,389,509,88005
