年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,江西,理科,378,439,144979
2019,江西,文科,378,507,99343
2019,江西,理科,377,422,145401
2019,江西,文科,377,524,99867
2019,江西,理科,376,392,145793
2019,江西,文科,376,511,100378
2019,江西,文科,375,467,100845
2019,江西,理科,375,474,146267
2019,江西,理科,374,442,146709
2019,江西,文科,374,510,101355
2019,江西,理科,373,402,147111
2019,江西,文科,373,480,101835
2019,江西,文科,372,478,102313
2019,江西,理科,372,441,147552
2019,江西,理科,371,444,147996
2019,江西,文科,371,459,102772
2019,江西,理科,370,402,148398
2019,江西,文科,370,486,103258
2019,江西,理科,369,451,148849
2019,江西,文科,369,472,103730
2019,江西,文科,368,499,104229
2019,江西,理科,368,418,149267
2019,江西,理科,367,402,149669
2019,江西,文科,367,471,104700
2019,江西,理科,366,413,150082
2019,江西,文科,366,499,105199
2019,江西,理科,365,408,150490
2019,江西,文科,365,492,105691
2019,江西,文科,364,486,106177
2019,江西,理科,364,379,150869
2019,江西,理科,363,424,151293
2019,江西,文科,363,505,106682
2019,江西,理科,362,396,151689
2019,江西,文科,362,490,107172
2019,江西,理科,361,403,152092
2019,江西,文科,361,473,107645
2019,江西,理科,360,396,152488
2019,江西,文科,360,490,108135
2019,江西,文科,359,463,108598
2019,江西,理科,359,395,152883
2019,江西,理科,358,410,153293
2019,江西,文科,358,488,109086
2019,江西,文科,357,471,109557
2019,江西,理科,357,382,153675
2019,江西,理科,356,377,154052
2019,江西,文科,356,490,110047
2019,江西,文科,355,486,110533
2019,江西,理科,355,382,154434
2019,江西,理科,354,376,154810
2019,江西,文科,354,493,111026
2019,江西,文科,353,458,111484
2019,江西,理科,353,361,155171
2019,江西,理科,352,395,155566
2019,江西,文科,352,533,112017
2019,江西,文科,351,466,112483
2019,江西,理科,351,369,155935
2019,江西,理科,350,360,156295
2019,江西,文科,350,460,112943
2019,江西,文科,349,473,113416
2019,江西,理科,349,368,156663
2019,江西,文科,348,470,113886
2019,江西,理科,348,350,157013
2019,江西,理科,347,335,157348
2019,江西,文科,347,439,114325
2019,江西,文科,346,457,114782
2019,江西,理科,346,378,157726
2019,江西,理科,345,384,158110
2019,江西,文科,345,485,115267
2019,江西,文科,344,427,115694
2019,江西,理科,344,356,158466
2019,江西,理科,343,305,158771
2019,江西,文科,343,468,116162
2019,江西,文科,342,457,116619
2019,江西,理科,342,379,159150
2019,江西,理科,341,328,159478
2019,江西,文科,341,452,117071
2019,江西,文科,340,467,117538
2019,江西,理科,340,357,159835
2019,江西,理科,339,348,160183
2019,江西,文科,339,462,118000
2019,江西,理科,338,345,160528
2019,江西,文科,338,490,118490
2019,江西,文科,337,498,118988
2019,江西,理科,337,353,160881
2019,江西,理科,336,347,161228
2019,江西,文科,336,471,119459
2019,江西,文科,335,477,119936
2019,江西,理科,335,344,161572
2019,江西,理科,334,318,161890
2019,江西,文科,334,414,120350
2019,江西,文科,333,442,120792
2019,江西,理科,333,299,162189
2019,江西,理科,332,355,162544
2019,江西,文科,332,436,121228
2019,江西,文科,331,440,121668
2019,江西,理科,331,354,162898
2019,江西,理科,330,324,163222
2019,江西,文科,330,478,122146
2019,江西,文科,329,438,122584
2019,江西,理科,329,327,163549
2019,江西,理科,328,332,163881
2019,江西,文科,328,393,122977
2019,江西,文科,327,417,123394
2019,江西,理科,327,329,164210
2019,江西,理科,326,332,164542
2019,江西,文科,326,384,123778
2019,江西,文科,325,404,124182
2019,江西,理科,325,308,164850
2019,江西,文科,324,380,124562
2019,江西,理科,324,341,165191
2019,江西,理科,323,306,165497
2019,江西,文科,323,424,124986
2019,江西,文科,322,405,125391
2019,江西,理科,322,334,165831
2019,江西,理科,321,320,166151
2019,江西,文科,321,415,125806
2019,江西,文科,320,378,126184
2019,江西,理科,320,265,166416
2019,江西,理科,319,311,166727
2019,江西,文科,319,399,126583
2019,江西,文科,318,402,126985
2019,江西,理科,318,324,167051
2019,江西,文科,317,388,127373
2019,江西,理科,317,314,167365
2019,江西,理科,316,311,167676
2019,江西,文科,316,392,127765
2019,江西,文科,315,406,128171
2019,江西,理科,315,299,167975
2019,江西,理科,314,295,168270
2019,江西,文科,314,393,128564
2019,江西,文科,313,376,128940
2019,江西,理科,313,300,168570
2019,江西,理科,312,311,168881
2019,江西,文科,312,334,129274
2019,江西,文科,311,398,129672
2019,江西,理科,311,273,169154
2019,江西,理科,310,298,169452
2019,江西,文科,310,385,130057
2019,江西,文科,309,350,130407
2019,江西,理科,309,315,169767
2019,江西,理科,308,252,170019
2019,江西,文科,308,363,130770
2019,江西,理科,307,299,170318
2019,江西,文科,307,362,131132
2019,江西,理科,306,263,170581
2019,江西,文科,306,350,131482
2019,江西,文科,305,360,131842
2019,江西,理科,305,285,170866
2019,江西,理科,304,302,171168
2019,江西,文科,304,341,132183
2019,江西,文科,303,356,132539
2019,江西,理科,303,277,171445
2019,江西,理科,302,271,171716
2019,江西,文科,302,351,132890
2019,江西,文科,301,357,133247
2019,江西,理科,301,279,171995
2019,江西,理科,300,292,172287
2019,江西,文科,300,350,133597
2019,江西,文科,299,344,133941
2019,江西,理科,299,271,172558
2019,江西,理科,298,262,172820
2019,江西,文科,298,318,134259
2019,江西,文科,297,336,134595
2019,江西,理科,297,281,173101
2019,江西,文科,296,305,134900
2019,江西,理科,296,289,173390
2019,江西,文科,295,331,135231
2019,江西,理科,295,249,173639
2019,江西,文科,294,339,135570
2019,江西,理科,294,272,173911
2019,江西,文科,293,311,135881
2019,江西,理科,293,283,174194
2019,江西,文科,292,298,136179
2019,江西,理科,292,259,174453
2019,江西,文科,291,294,136473
2019,江西,理科,291,300,174753
2019,江西,文科,290,287,136760
2019,江西,理科,290,265,175018
2019,江西,文科,289,329,137089
2019,江西,理科,289,239,175257
2019,江西,文科,288,300,137389
2019,江西,理科,288,248,175505
2019,江西,文科,287,289,137678
2019,江西,理科,287,235,175740
2019,江西,文科,286,254,137932
2019,江西,理科,286,267,176007
2019,江西,文科,285,293,138225
2019,江西,理科,285,259,176266
2019,江西,文科,284,280,138505
2019,江西,理科,284,257,176523
2019,江西,文科,283,299,138804
2019,江西,理科,283,231,176754
2019,江西,文科,282,269,139073
2019,江西,理科,282,258,177012
2019,江西,文科,281,280,139353
2019,江西,理科,281,230,177242
2019,江西,文科,280,256,139609
2019,江西,理科,280,234,177476
2019,江西,文科,279,259,139868
2019,江西,理科,279,246,177722
2019,江西,文科,278,287,140155
2019,江西,理科,278,232,177954
2019,江西,文科,277,249,140404
2019,江西,理科,277,262,178216
2019,江西,文科,276,254,140658
2019,江西,理科,276,245,178461
2019,江西,文科,275,252,140910
2019,江西,理科,275,241,178702
2019,江西,文科,274,246,141156
2019,江西,理科,274,251,178953
2019,江西,文科,273,227,141383
2019,江西,理科,273,213,179166
2019,江西,文科,272,244,141627
2019,江西,理科,272,261,179427
2019,江西,文科,271,241,141868
2019,江西,理科,271,212,179639
2019,江西,文科,270,251,142119
2019,江西,理科,270,223,179862
2019,江西,文科,269,259,142378
2019,江西,理科,269,223,180085
2019,江西,文科,268,230,142608
2019,江西,理科,268,202,180287
2019,江西,文科,267,243,142851
2019,江西,理科,267,243,180530
2019,江西,文科,266,232,143083
2019,江西,理科,266,238,180768
2019,江西,文科,265,229,143312
2019,江西,理科,265,234,181002
2019,江西,文科,264,243,143555
2019,江西,理科,264,202,181204
2019,江西,文科,263,213,143768
2019,江西,理科,263,226,181430
2019,江西,文科,262,215,143983
2019,江西,理科,262,199,181629
2019,江西,文科,261,225,144208
2019,江西,理科,261,223,181852
2019,江西,文科,260,206,144414
2019,江西,理科,260,215,182067
2019,江西,文科,259,196,144610
2019,江西,理科,259,191,182258
2019,江西,文科,258,184,144794
2019,江西,理科,258,206,182464
2019,江西,文科,257,219,145013
2019,江西,理科,257,202,182666
2019,江西,文科,256,218,145231
2019,江西,理科,256,214,182880
2019,江西,文科,255,201,145432
2019,江西,理科,255,224,183104
2019,江西,文科,254,224,145656
2019,江西,理科,254,189,183293
2019,江西,文科,253,200,145856
2019,江西,理科,253,193,183486
2019,江西,文科,252,180,146036
2019,江西,理科,252,211,183697
2019,江西,文科,251,183,146219
2019,江西,理科,251,197,183894
2019,江西,文科,250,187,146406
2019,江西,理科,250,202,184096
2019,江西,文科,249,185,146591
2019,江西,理科,249,204,184300
2019,江西,文科,248,177,146768
2019,江西,理科,248,195,184495
2019,江西,文科,247,156,146924
2019,江西,理科,247,179,184674
2019,江西,文科,246,168,147092
2019,江西,理科,246,202,184876
2019,江西,文科,245,196,147288
2019,江西,理科,245,209,185085
2019,江西,文科,244,180,147468
2019,江西,理科,244,195,185280
2019,江西,文科,243,137,147605
2019,江西,理科,243,175,185455
2019,江西,文科,242,181,147786
2019,江西,理科,242,197,185652
2019,江西,文科,241,173,147959
2019,江西,理科,241,206,185858
2019,江西,文科,240,168,148127
2019,江西,理科,240,213,186071
2019,江西,文科,239,174,148301
2019,江西,理科,239,171,186242
2019,江西,文科,238,170,148471
2019,江西,理科,238,203,186445
2019,江西,文科,237,173,148644
2019,江西,理科,237,168,186613
2019,江西,文科,236,159,148803
2019,江西,理科,236,186,186799
2019,江西,文科,235,161,148964
2019,江西,理科,235,151,186950
2019,江西,文科,234,148,149112
2019,江西,理科,234,197,187147
2019,江西,文科,233,145,149257
2019,江西,理科,233,155,187302
2019,江西,文科,232,154,149411
2019,江西,理科,232,168,187470
