年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,山东,理科,427,940,201996
2019,山东,文科,427,327,90945
2019,山东,理科,426,937,202933
2019,山东,文科,426,332,91277
2019,山东,理科,425,928,203861
2019,山东,文科,425,324,91601
2019,山东,理科,424,897,204758
2019,山东,文科,424,350,91951
2019,山东,理科,423,957,205715
2019,山东,文科,423,326,92277
2019,山东,理科,422,921,206636
2019,山东,文科,422,300,92577
2019,山东,文科,421,302,92879
2019,山东,理科,421,850,207486
2019,山东,理科,420,922,208408
2019,山东,文科,420,293,93172
2019,山东,理科,419,861,209269
2019,山东,文科,419,310,93482
2019,山东,理科,418,890,210159
2019,山东,文科,418,312,93794
2019,山东,文科,417,329,94123
2019,山东,理科,417,867,211026
2019,山东,理科,416,853,211879
2019,山东,文科,416,293,94416
2019,山东,理科,415,887,212766
2019,山东,文科,415,298,94714
2019,山东,理科,414,872,213638
2019,山东,文科,414,351,95065
2019,山东,文科,413,304,95369
2019,山东,理科,413,875,214513
2019,山东,理科,412,780,215293
2019,山东,文科,412,276,95645
2019,山东,文科,411,266,95911
2019,山东,理科,411,806,216099
2019,山东,理科,410,785,216884
2019,山东,文科,410,248,96159
2019,山东,理科,409,762,217646
2019,山东,文科,409,251,96410
2019,山东,理科,408,762,218408
2019,山东,文科,408,284,96694
2019,山东,文科,407,269,96963
2019,山东,理科,407,783,219191
2019,山东,理科,406,710,219901
2019,山东,文科,406,259,97222
2019,山东,理科,405,710,220611
2019,山东,文科,405,279,97501
2019,山东,理科,404,771,221382
2019,山东,文科,404,252,97753
2019,山东,文科,403,323,98076
2019,山东,理科,403,694,222076
2019,山东,理科,402,709,222785
2019,山东,理科,402,709,222785
2019,山东,理科,401,755,223540
2019,山东,文科,401,266,98616
2019,山东,理科,400,658,224198
2019,山东,文科,400,249,98865
2019,山东,文科,399,245,99110
2019,山东,理科,399,683,224881
2019,山东,理科,398,676,225557
2019,山东,文科,398,277,99387
2019,山东,文科,397,230,99617
2019,山东,理科,397,620,226177
2019,山东,理科,396,631,226808
2019,山东,文科,396,240,99857
2019,山东,文科,395,249,100106
2019,山东,理科,395,682,227490
2019,山东,理科,394,602,228092
2019,山东,文科,394,239,100345
2019,山东,文科,393,254,100599
2019,山东,理科,393,605,228697
2019,山东,理科,392,586,229283
2019,山东,文科,392,234,100833
2019,山东,文科,391,256,101089
2019,山东,理科,391,624,229907
2019,山东,理科,390,628,230535
2019,山东,文科,390,193,101282
2019,山东,文科,389,237,101519
2019,山东,理科,389,607,231142
2019,山东,理科,388,567,231709
2019,山东,文科,388,234,101753
2019,山东,文科,387,229,101982
2019,山东,理科,387,583,232292
2019,山东,理科,386,596,232888
2019,山东,文科,386,214,102196
2019,山东,文科,385,227,102423
2019,山东,理科,385,577,233465
2019,山东,理科,384,556,234021
2019,山东,文科,384,189,102612
2019,山东,文科,383,222,102834
2019,山东,理科,383,553,234574
2019,山东,理科,382,511,235085
2019,山东,文科,382,220,103054
2019,山东,文科,381,198,103252
2019,山东,理科,381,540,235625
2019,山东,理科,380,560,236185
2019,山东,文科,380,239,103491
2019,山东,文科,379,220,103711
2019,山东,理科,379,529,236714
2019,山东,理科,378,518,237232
2019,山东,文科,378,202,103913
2019,山东,文科,377,209,104122
2019,山东,理科,377,480,237712
2019,山东,理科,376,512,238224
2019,山东,文科,376,210,104332
2019,山东,文科,375,215,104547
2019,山东,理科,375,490,238714
2019,山东,理科,374,467,239181
2019,山东,文科,374,192,104739
2019,山东,文科,373,207,104946
2019,山东,理科,373,506,239687
2019,山东,理科,372,456,240143
2019,山东,文科,372,198,105144
2019,山东,文科,371,201,105345
2019,山东,理科,371,438,240581
2019,山东,文科,370,189,105534
2019,山东,理科,370,466,241047
2019,山东,理科,369,412,241459
2019,山东,文科,369,195,105729
