年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,宁夏,理科,412,147,18890
2019,宁夏,文科,411,96,13783
2019,宁夏,理科,411,147,19037
2019,宁夏,文科,410,92,13875
2019,宁夏,理科,410,185,19222
2019,宁夏,文科,409,94,13969
2019,宁夏,理科,409,153,19375
2019,宁夏,文科,408,88,14057
2019,宁夏,理科,408,153,19528
2019,宁夏,文科,407,90,14147
2019,宁夏,理科,407,139,19667
2019,宁夏,文科,406,82,14229
2019,宁夏,理科,406,155,19822
2019,宁夏,文科,405,84,14313
2019,宁夏,理科,405,156,19978
2019,宁夏,文科,404,75,14388
2019,宁夏,理科,404,154,20132
2019,宁夏,文科,403,91,14479
2019,宁夏,理科,403,140,20272
2019,宁夏,文科,402,87,14566
2019,宁夏,理科,402,158,20430
2019,宁夏,文科,401,87,14653
2019,宁夏,理科,401,139,20569
2019,宁夏,文科,400,85,14738
2019,宁夏,理科,400,164,20733
2019,宁夏,理科,399,136,20869
2019,宁夏,理科,398,143,21012
2019,宁夏,理科,397,125,21137
2019,宁夏,理科,396,143,21280
2019,宁夏,理科,395,133,21413
2019,宁夏,理科,394,173,21586
2019,宁夏,理科,393,148,21734
2019,宁夏,理科,392,147,21881
2019,宁夏,理科,391,132,22013
2019,宁夏,理科,390,148,22161
2019,宁夏,理科,389,146,22307
2019,宁夏,理科,388,118,22425
2019,宁夏,理科,387,138,22563
2019,宁夏,理科,386,135,22698
2019,宁夏,理科,385,142,22840
2019,宁夏,理科,384,119,22959
2019,宁夏,理科,383,118,23077
2019,宁夏,理科,382,132,23209
2019,宁夏,理科,381,144,23353
2019,宁夏,理科,380,134,23487
2019,宁夏,理科,379,130,23617
2019,宁夏,理科,378,140,23757
2019,宁夏,理科,377,121,23878
2019,宁夏,理科,376,132,24010
2019,宁夏,理科,375,130,24140
2019,宁夏,理科,374,139,24279
2019,宁夏,理科,373,115,24394
2019,宁夏,理科,372,128,24522
2019,宁夏,理科,371,140,24662
2019,宁夏,理科,370,104,24766
2019,宁夏,理科,369,129,24895
2019,宁夏,理科,368,129,25024
2019,宁夏,理科,367,117,25141
2019,宁夏,理科,366,122,25263
2019,宁夏,理科,365,124,25387
2019,宁夏,理科,364,121,25508
2019,宁夏,理科,363,127,25635
2019,宁夏,理科,362,139,25774
2019,宁夏,理科,361,121,25895
2019,宁夏,理科,360,113,26008
2019,宁夏,理科,359,138,26146
2019,宁夏,理科,358,112,26258
2019,宁夏,理科,357,127,26385
2019,宁夏,理科,356,131,26516
2019,宁夏,理科,355,114,26630
2019,宁夏,理科,354,95,26725
2019,宁夏,理科,353,124,26849
2019,宁夏,理科,352,111,26960
2019,宁夏,理科,351,119,27079
2019,宁夏,理科,350,102,27181
2018,宁夏,理科,630分以上,241,241
2018,宁夏,理科,629,10,251
2018,宁夏,理科,628,10,261
2018,宁夏,理科,627,13,274
2018,宁夏,理科,626,13,287
2018,宁夏,理科,625,7,294
2018,宁夏,理科,624,8,302
2018,宁夏,理科,623,10,312
2018,宁夏,理科,622,14,326
2018,宁夏,理科,621,20,346
2018,宁夏,理科,620,21,367
2018,宁夏,理科,619,9,376
2018,宁夏,理科,618,10,386
2018,宁夏,理科,617,17,403
2018,宁夏,理科,616,17,420
2018,宁夏,理科,615,17,437
2018,宁夏,理科,614,14,451
2018,宁夏,理科,613,13,464
2018,宁夏,理科,612,32,496
2018,宁夏,理科,611,15,511
2018,宁夏,理科,610,24,535
2018,宁夏,理科,609,9,544
2018,宁夏,理科,608,28,572
2018,宁夏,理科,607,20,592
2018,宁夏,理科,606,22,614
2018,宁夏,理科,605,22,636
2018,宁夏,理科,604,20,656
2018,宁夏,理科,603,25,681
2018,宁夏,理科,602,22,703
2018,宁夏,理科,601,20,723
2018,宁夏,文科,600分以上,327,327
2018,宁夏,理科,600,12,735
2018,宁夏,理科,599,28,763
2018,宁夏,文科,599,11,338
2018,宁夏,理科,598,30,793
2018,宁夏,文科,598,19,357
2018,宁夏,理科,597,28,821
2018,宁夏,文科,597,16,373
2018,宁夏,理科,596,25,846
2018,宁夏,文科,596,19,392
2018,宁夏,理科,595,30,876
2018,宁夏,文科,595,13,405
2018,宁夏,理科,594,37,913
2018,宁夏,文科,594,15,420
2018,宁夏,文科,593,17,437
2018,宁夏,理科,593,16,929
2018,宁夏,文科,592,17,454
2018,宁夏,理科,592,33,962
2018,宁夏,文科,591,23,477
2018,宁夏,理科,591,19,981
2018,宁夏,文科,590,18,495
2018,宁夏,理科,590,27,1008
2018,宁夏,文科,589,15,510
2018,宁夏,理科,589,23,1031
2018,宁夏,文科,588,20,530
2018,宁夏,理科,588,39,1070
2018,宁夏,文科,587,22,552
2018,宁夏,理科,587,19,1089
2018,宁夏,文科,586,19,571
2018,宁夏,理科,586,26,1115
2018,宁夏,理科,585,27,1142
2018,宁夏,文科,585,25,596
2018,宁夏,文科,584,18,614
2018,宁夏,理科,584,38,1180
2018,宁夏,理科,583,33,1213
2018,宁夏,文科,583,17,631
2018,宁夏,理科,582,30,1243
2018,宁夏,文科,582,19,650
2018,宁夏,文科,581,23,673
2018,宁夏,理科,581,29,1272
2018,宁夏,文科,580,19,692
2018,宁夏,理科,580,38,1310
2018,宁夏,文科,579,15,707
2018,宁夏,理科,579,24,1334
2018,宁夏,文科,578,19,726
2018,宁夏,理科,578,47,1381
2018,宁夏,文科,577,27,753
2018,宁夏,理科,577,40,1421
2018,宁夏,文科,576,31,784
2018,宁夏,理科,576,38,1459
2018,宁夏,文科,575,25,809
2018,宁夏,理科,575,34,1493
2018,宁夏,文科,574,29,838
2018,宁夏,理科,574,38,1531
2018,宁夏,文科,573,22,860
2018,宁夏,理科,573,31,1562
2018,宁夏,文科,572,22,882
2018,宁夏,理科,572,50,1612
2018,宁夏,文科,571,22,904
2018,宁夏,理科,571,23,1635
2018,宁夏,文科,570,29,933
2018,宁夏,理科,570,43,1678
2018,宁夏,文科,569,31,964
2018,宁夏,理科,569,44,1722
2018,宁夏,文科,568,32,996
2018,宁夏,理科,568,45,1767
2018,宁夏,文科,567,29,1025
2018,宁夏,理科,567,47,1814
2018,宁夏,文科,566,39,1064
2018,宁夏,理科,566,39,1853
2018,宁夏,文科,565,27,1091
2018,宁夏,理科,565,31,1884
2018,宁夏,文科,564,25,1116
2018,宁夏,理科,564,48,1932
2018,宁夏,文科,563,28,1144
2018,宁夏,理科,563,45,1977
