年份,考生所在地,考生类别,分数段,本段人数,累计人数
2019,安徽,文科,500,863,57628
2019,安徽,理科,499,972,74320
2019,安徽,文科,499,852,58480
2019,安徽,理科,498,1023,75343
2019,安徽,文科,498,838,59318
2019,安徽,理科,497,1025,76368
2019,安徽,文科,497,866,60184
2019,安徽,理科,496,1051,77419
2019,安徽,文科,496,806,60990
2019,安徽,理科,495,994,78413
2019,安徽,文科,495,865,61855
2019,安徽,理科,494,1040,79453
2019,安徽,文科,494,849,62704
2019,安徽,理科,493,992,80445
2019,安徽,文科,493,821,63525
2019,安徽,理科,492,1066,805511
2019,安徽,文科,492,798,64323
2019,安徽,理科,491,998,82509
2019,安徽,文科,491,820,65143
2019,安徽,理科,490,969,83478
2019,安徽,文科,490,798,65941
2019,安徽,理科,489,1035,84513
2019,安徽,文科,489,810,66751
2019,安徽,理科,488,1096,85609
2019,安徽,文科,488,804,67555
2019,安徽,理科,487,996,86605
2019,安徽,文科,487,738,68293
2019,安徽,理科,486,1099,87704
2019,安徽,文科,486,815,69108
2019,安徽,理科,485,1076,88780
2019,安徽,文科,485,780,69888
2019,安徽,理科,484,1040,89820
2019,安徽,文科,484,806,70694
2019,安徽,理科,483,1079,90899
2019,安徽,文科,483,768,71462
2019,安徽,理科,482,1064,91963
2019,安徽,文科,482,782,72244
2019,安徽,理科,481,1065,93028
2019,安徽,文科,481,783,723227
2019,安徽,理科,480,1075,94103
2019,安徽,文科,480,725,73752
2019,安徽,理科,479,1057,95160
2019,安徽,文科,479,701,74453
2019,安徽,理科,478,1093,96253
2019,安徽,文科,478,739,75192
2019,安徽,理科,477,1073,97326
2019,安徽,文科,477,769,75961
2019,安徽,理科,476,1153,98479
2019,安徽,文科,476,746,76707
2019,安徽,理科,475,1153,99632
2019,安徽,文科,475,739,77446
2019,安徽,理科,474,1076,100708
2019,安徽,文科,474,775,78221
2019,安徽,理科,473,1051,101759
2019,安徽,文科,473,721,78942
2019,安徽,理科,472,1117,102876
2019,安徽,文科,472,760,79702
2019,安徽,理科,471,1116,103992
2019,安徽,文科,471,731,80433
2019,安徽,理科,470,1113,105105
2019,安徽,文科,470,753,81186
2019,安徽,理科,469,1055,106160
2019,安徽,文科,469,694,81880
2019,安徽,理科,468,1134,107294
2019,安徽,文科,468,718,82598
2019,安徽,理科,467,1079,108373
2019,安徽,文科,467,674,83272
2019,安徽,理科,466,1127,109500
2019,安徽,文科,466,729,84001
2019,安徽,理科,465,1120,110620
2019,安徽,文科,465,712,84713
2019,安徽,理科,464,1112,111732
2019,安徽,文科,464,710,85423
2019,安徽,理科,463,1092,112824
2019,安徽,文科,463,666,86089
2019,安徽,理科,462,1082,113906
2019,安徽,文科,462,601,86690
2019,安徽,理科,461,1198,115104
2019,安徽,文科,461,626,87316
2019,安徽,理科,460,1103,116207
2019,安徽,文科,460,672,87988
2019,安徽,理科,459,1093,117300
2019,安徽,文科,459,678,88666
2019,安徽,理科,458,1078,118378
2019,安徽,文科,458,719,89385
2019,安徽,理科,457,1124,119502
2019,安徽,文科,457,667,90052
2019,安徽,理科,456,1095,120597
2019,安徽,文科,456,619,90671
2019,安徽,理科,455,1078,121675
2019,安徽,文科,455,669,91340
2019,安徽,理科,454,1103,122778
2019,安徽,文科,454,642,91982
2019,安徽,理科,453,1039,123817
2019,安徽,文科,453,698,92680
2019,安徽,理科,452,1090,124907
2019,安徽,文科,452,680,93360
2019,安徽,理科,451,1121,126028
2019,安徽,文科,451,662,94022
2019,安徽,理科,450,1016,127044
2019,安徽,文科,450,609,94631
2019,安徽,理科,449,1097,128141
2019,安徽,文科,449,675,95306
2019,安徽,理科,448,1089,129230
2019,安徽,文科,448,650,95956
2019,安徽,理科,447,1098,130328
2019,安徽,文科,447,666,96622
2019,安徽,理科,446,1097,131425
2019,安徽,文科,446,654,97276
2019,安徽,理科,445,1019,132444
2019,安徽,文科,445,637,97913
2019,安徽,理科,444,977,133421
2019,安徽,文科,444,641,98554
2019,安徽,理科,443,1039,134460
2019,安徽,文科,443,656,99210
2019,安徽,文科,442,657,99867
2019,安徽,理科,442,992,135452
2019,安徽,理科,441,974,136426
2019,安徽,文科,441,610,100477
2019,安徽,理科,440,1020,137446
2019,安徽,文科,440,652,101129
2019,安徽,理科,439,978,138424
2019,安徽,文科,439,605,101734
2019,安徽,理科,438,1004,139428
2019,安徽,理科,438,1004,139428
2019,安徽,理科,437,1013,140441
2019,安徽,文科,437,621,102975
2019,安徽,理科,436,1011,141452
2019,安徽,文科,436,622,103597
2019,安徽,理科,435,983,142435
2019,安徽,文科,435,638,104235
2019,安徽,理科,434,958,143393
2019,安徽,文科,434,610,104845
2019,安徽,理科,433,996,144389
2019,安徽,文科,433,626,105471
2019,安徽,理科,432,994,145383
2019,安徽,文科,432,603,106074
2019,安徽,理科,431,946,146329
2019,安徽,文科,431,609,106683
2019,安徽,理科,430,997,147326
2019,安徽,文科,430,600,107283
2019,安徽,理科,429,971,148297
2019,安徽,文科,429,611,107894
2019,安徽,文科,428,582,108476
2019,安徽,理科,428,949,149246
2019,安徽,理科,427,895,150141
2019,安徽,文科,427,657,109133
2019,安徽,理科,426,916,151057
2019,安徽,文科,426,646,109779
2019,安徽,文科,425,616,110395
2019,安徽,理科,425,963,152020
2019,安徽,理科,424,945,152965
2019,安徽,文科,424,601,110996
2019,安徽,理科,423,894,153859
2019,安徽,文科,423,585,111581
2019,安徽,理科,422,915,154774
2019,安徽,文科,422,624,112205
2019,安徽,理科,421,949,155723
2019,安徽,文科,421,634,112839
2019,安徽,文科,420,611,113450
2019,安徽,理科,420,925,156648
2019,安徽,理科,419,861,157509
2019,安徽,文科,419,602,114052
2019,安徽,理科,418,852,158361
2019,安徽,文科,418,639,114691
2019,安徽,文科,417,590,115281
2019,安徽,理科,417,875,159236
2019,安徽,理科,416,855,160091
2019,安徽,文科,416,600,115881
